variant_slug,base_slug,base_name,kind,class,slot,rarity,affix,combat_value,expected_socket_count,socket_shapes
obsidian-sledgehammer-3050203,obsidian-sledgehammer,Obsidian Sledgehammer,weapon,Mercenary,Weapon,Epic,Wrath,450,1,
obsidian-sledgehammer-3050204,obsidian-sledgehammer,Obsidian Sledgehammer,weapon,Mercenary,Weapon,Epic,Unyielding,450,1,
obsidian-sledgehammer-3050205,obsidian-sledgehammer,Obsidian Sledgehammer,weapon,Mercenary,Weapon,Epic,Smiting,450,1,
obsidian-sledgehammer-3050206,obsidian-sledgehammer,Obsidian Sledgehammer,weapon,Mercenary,Weapon,Epic,Wealth,450,1,
obsidian-sledgehammer-3050207,obsidian-sledgehammer,Obsidian Sledgehammer,weapon,Mercenary,Weapon,Epic,Focused,450,1,
obsidian-sledgehammer-3050208,obsidian-sledgehammer,Obsidian Sledgehammer,weapon,Mercenary,Weapon,Epic,Base roll,425,2,
obsidian-sledgehammer-3050209,obsidian-sledgehammer,Obsidian Sledgehammer,weapon,Mercenary,Weapon,Epic,Base roll,425,2,
oil-soaked-wooden-bow-3030401,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Sky Piercer,300,0,
oil-soaked-wooden-bow-3030402,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Fervid,300,0,
oil-soaked-wooden-bow-3030403,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Seeker,300,0,
oil-soaked-wooden-bow-3030404,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Ranged,300,0,
oil-soaked-wooden-bow-3030405,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Vitality,300,0,
oil-soaked-wooden-bow-3030406,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Curse,300,0,
oil-soaked-wooden-bow-3030407,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Focused,300,0,
oil-soaked-wooden-bow-3030408,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Base roll,275,1,
oil-soaked-wooden-bow-3030409,oil-soaked-wooden-bow,Oil-soaked Wooden Bow,weapon,Blackarrow,Weapon,Rare,Base roll,275,1,
recruit-sword-and-shield-3020101,recruit-sword-and-shield,Recruit Sword and Shield,weapon,Mercenary,Weapon,Common,Base roll,200,,
rose-proclamation-3061001,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Unyielding,525,2,
rose-proclamation-3061002,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Tenacious,525,2,
rose-proclamation-3061003,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Bulwark,525,2,
rose-proclamation-3061004,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Distant Ward,525,2,
rose-proclamation-3061005,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Brotherhood,525,2,
rose-proclamation-3061006,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Spirit Shield,525,2,
rose-proclamation-3061007,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Fervor,525,2,
rose-proclamation-3061008,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Base roll,500,3,
rose-proclamation-3061009,rose-proclamation,Rose Proclamation,weapon,Withered Knight,Weapon,Legendary,Base roll,500,3,
rough-handcrafted-longbow-3010401,rough-handcrafted-longbow,Rough Handcrafted Longbow,weapon,Blackarrow,Weapon,Damaged,Base roll,100,,
rusty-crude-hammer-3010201,rusty-crude-hammer,Rusty Crude Hammer,weapon,Mercenary,Weapon,Damaged,Base roll,100,,
rusty-recruit-sword-and-shield-3010101,rusty-recruit-sword-and-shield,Rusty Recruit Sword and Shield,weapon,Mercenary,Weapon,Damaged,Base roll,100,,
rusty-spiked-mace-3010801,rusty-spiked-mace,Rusty Spiked Mace,weapon,Seer,Weapon,Damaged,Base roll,100,,
rusty-squire-greatsword-3010901,rusty-squire-greatsword,Rusty Squire Greatsword,weapon,Withered Knight,Weapon,Damaged,Base roll,100,,
rusty-squire-polearm-and-shield-3011001,rusty-squire-polearm-and-shield,Rusty Squire Polearm and Shield,weapon,Withered Knight,Weapon,Damaged,Base roll,100,,
rusty-wooden-handled-dual-blades-3010601,rusty-wooden-handled-dual-blades,Rusty Wooden-Handled Dual Blades,weapon,Shadowstrix,Weapon,Damaged,Base roll,100,,
sacred-heart-greatsword-3050901,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Stoic,450,1,
sacred-heart-greatsword-3050902,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Wrath,450,1,
sacred-heart-greatsword-3050903,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Fervid,450,1,
sacred-heart-greatsword-3050904,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Smiting,450,1,
sacred-heart-greatsword-3050905,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Vitality,450,1,
sacred-heart-greatsword-3050906,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Curse,450,1,
sacred-heart-greatsword-3050907,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Strife,450,1,
sacred-heart-greatsword-3050908,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Base roll,425,2,
sacred-heart-greatsword-3050909,sacred-heart-greatsword,Sacred Heart Greatsword,weapon,Withered Knight,Weapon,Epic,Base roll,425,2,
serpents-whisper-3060501,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Fervid,525,2,"moonstone2,agate"
serpents-whisper-3060502,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Seeker,525,2,"amethyst2,peridot"
serpents-whisper-3060503,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Fervor,525,2,"peridot2,moonstone"
serpents-whisper-3060504,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Smiting,525,2,"agate2,amethyst"
serpents-whisper-3060505,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Vitality,525,2,"amethyst2,moonstone"
serpents-whisper-3060506,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Deft,525,2,"moonstone2,peridot"
serpents-whisper-3060507,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Blessing,525,2,"peridot2,amethyst"
serpents-whisper-3060508,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Base roll,500,3,"agate2,amethyst,moonstone"
serpents-whisper-3060509,serpents-whisper,Serpent's Whisper,weapon,Shadowstrix,Weapon,Legendary,Base roll,500,3,"peridot2,amethyst,moonstone"
skullcrusher-3060201,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Strife,525,2,
skullcrusher-3060202,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Elusive,525,2,
skullcrusher-3060203,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Wrath,525,2,
skullcrusher-3060204,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Unyielding,525,2,
skullcrusher-3060205,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Smiting,525,2,
skullcrusher-3060206,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Wealth,525,2,
skullcrusher-3060207,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Focused,525,2,
skullcrusher-3060208,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Base roll,500,3,
skullcrusher-3060209,skullcrusher,Skullcrusher,weapon,Mercenary,Weapon,Legendary,Base roll,500,3,
spiked-mace-3020801,spiked-mace,Spiked Mace,weapon,Seer,Weapon,Common,Base roll,200,,
spirit-feline-dual-blades-3030601,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Wrath,300,0,
spirit-feline-dual-blades-3030602,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Seeker,300,0,
spirit-feline-dual-blades-3030603,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Fervor,300,0,
spirit-feline-dual-blades-3030604,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Smiting,300,0,
spirit-feline-dual-blades-3030605,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Vitality,300,0,
spirit-feline-dual-blades-3030606,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Elusive,300,0,
spirit-feline-dual-blades-3030607,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Curse,300,0,
spirit-feline-dual-blades-3030608,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Base roll,275,1,
spirit-feline-dual-blades-3030609,spirit-feline-dual-blades,Spirit Feline Dual Blades,weapon,Shadowstrix,Weapon,Rare,Base roll,275,1,
spiritwood-drumstick-3050801,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Strife,450,1,
spiritwood-drumstick-3050802,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Fervid,450,1,
spiritwood-drumstick-3050803,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Seeker,450,1,
spiritwood-drumstick-3050804,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Fervor,450,1,
spiritwood-drumstick-3050805,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Smiting,450,1,
spiritwood-drumstick-3050806,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Elusive,450,1,
spiritwood-drumstick-3050807,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Blessing,450,1,
spiritwood-drumstick-3050808,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Base roll,425,2,
spiritwood-drumstick-3050809,spiritwood-drumstick,Spiritwood Drumstick,weapon,Seer,Weapon,Epic,Base roll,425,2,
squire-greatsword-3020901,squire-greatsword,Squire Greatsword,weapon,Withered Knight,Weapon,Common,Base roll,200,,
squire-polearm-and-shield-3021001,squire-polearm-and-shield,Squire Polearm and Shield,weapon,Withered Knight,Weapon,Common,Base roll,200,,
studded-sword-and-shield-3040101,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Aegis,375,1,
studded-sword-and-shield-3040102,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Tenacious,375,1,
studded-sword-and-shield-3040103,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Bulwark,375,1,
studded-sword-and-shield-3040104,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Stoic,375,1,
studded-sword-and-shield-3040105,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Strife,375,1,
studded-sword-and-shield-3040106,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Wrath,375,1,
studded-sword-and-shield-3040107,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Vitality,375,1,
studded-sword-and-shield-3040108,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Base roll,350,2,
studded-sword-and-shield-3040109,studded-sword-and-shield,Studded Sword and Shield,weapon,Mercenary,Weapon,Excellent,Base roll,350,2,
thorn-polearm-and-shield-3041001,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Unyielding,375,1,
thorn-polearm-and-shield-3041002,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Tenacious,375,1,
thorn-polearm-and-shield-3041003,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Bulwark,375,1,
thorn-polearm-and-shield-3041004,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Distant Ward,375,1,
thorn-polearm-and-shield-3041005,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Brotherhood,375,1,
thorn-polearm-and-shield-3041006,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Spirit Shield,375,1,
thorn-polearm-and-shield-3041007,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Fervor,375,1,
thorn-polearm-and-shield-3041008,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Base roll,350,2,
thorn-polearm-and-shield-3041009,thorn-polearm-and-shield,Thorn Polearm and Shield,weapon,Withered Knight,Weapon,Excellent,Base roll,350,2,
true-intent-catalyst-3050701,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Brotherhood,450,1,
true-intent-catalyst-3050702,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Spirit Shield,450,1,
true-intent-catalyst-3050703,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Fervid,450,1,
true-intent-catalyst-3050704,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Seeker,450,1,
true-intent-catalyst-3050705,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Ranged,450,1,
true-intent-catalyst-3050706,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Eloquence,450,1,
true-intent-catalyst-3050707,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Creation,450,1,
true-intent-catalyst-3050708,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Base roll,425,2,
true-intent-catalyst-3050709,true-intent-catalyst,True Intent Catalyst,weapon,Seer,Weapon,Epic,Base roll,425,2,
twilight-knot-catalyst-3010701,twilight-knot-catalyst,Twilight Knot Catalyst,weapon,Seer,Weapon,Damaged,Base roll,100,,
veil-dual-blades-3040601,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Wrath,375,1,amethyst
veil-dual-blades-3040602,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Seeker,375,1,amethyst
veil-dual-blades-3040603,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Fervor,375,1,agate
veil-dual-blades-3040604,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Smiting,375,1,moonstone
veil-dual-blades-3040605,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Vitality,375,1,peridot
veil-dual-blades-3040606,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Elusive,375,1,amethyst
veil-dual-blades-3040607,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Curse,375,1,moonstone
veil-dual-blades-3040608,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Base roll,350,2,"agate,peridot"
veil-dual-blades-3040609,veil-dual-blades,Veil Dual Blades,weapon,Shadowstrix,Weapon,Excellent,Base roll,350,2,"amethyst,moonstone"
venomfang-dagger-3040501,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Fervid,375,1,peridot
venomfang-dagger-3040502,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Seeker,375,1,moonstone
venomfang-dagger-3040503,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Fervor,375,1,amethyst
venomfang-dagger-3040504,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Smiting,375,1,agate
venomfang-dagger-3040505,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Vitality,375,1,peridot
venomfang-dagger-3040506,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Deft,375,1,agate
venomfang-dagger-3040507,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Blessing,375,1,amethyst
venomfang-dagger-3040508,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Base roll,350,2,"agate,moonstone"
venomfang-dagger-3040509,venomfang-dagger,Venomfang Dagger,weapon,Shadowstrix,Weapon,Excellent,Base roll,350,2,"moonstone,peridot"
venomfang-3060601,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Wrath,525,2,"moonstone2,agate"
venomfang-3060602,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Seeker,525,2,"amethyst2,peridot"
venomfang-3060603,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Fervor,525,2,"agate2,peridot"
venomfang-3060604,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Smiting,525,2,"peridot2,agate"
venomfang-3060605,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Vitality,525,2,"moonstone2,amethyst"
venomfang-3060606,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Elusive,525,2,"agate2,amethyst"
venomfang-3060607,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Curse,525,2,"amethyst2,peridot"
venomfang-3060608,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Base roll,500,3,"amethyst2,agate,moonstone"
venomfang-3060609,venomfang,Venomfang,weapon,Shadowstrix,Weapon,Legendary,Base roll,500,3,"agate2,moonstone,peridot"
wooden-handled-dual-blades-3020601,wooden-handled-dual-blades,Wooden-Handled Dual Blades,weapon,Shadowstrix,Weapon,Common,Base roll,200,,
worn-carved-dagger-3010501,worn-carved-dagger,Worn Carved Dagger,weapon,Shadowstrix,Weapon,Damaged,Base roll,100,,
wulfen-einherjar-blade-of-inquisition-3071201,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Stoic,625,,
wulfen-einherjar-blade-of-inquisition-3071202,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Wrath,625,,
wulfen-einherjar-blade-of-inquisition-3071203,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Fervid,625,,
wulfen-einherjar-blade-of-inquisition-3071204,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Smiting,625,,
wulfen-einherjar-blade-of-inquisition-3071205,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Vitality,625,,
wulfen-einherjar-blade-of-inquisition-3071206,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Curse,625,,
wulfen-einherjar-blade-of-inquisition-3071207,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Strife,625,,
wulfen-einherjar-blade-of-inquisition-3071208,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Base roll,600,,
wulfen-einherjar-blade-of-inquisition-3071209,wulfen-einherjar-blade-of-inquisition,Wulfen Einherjar - Blade of Inquisition,weapon,Withered Knight,Weapon,Holy,Base roll,600,,
wulfen-einherjar-oathkeeper-3070101,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Aegis,625,,
wulfen-einherjar-oathkeeper-3070102,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Tenacious,625,,
wulfen-einherjar-oathkeeper-3070103,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Bulwark,625,,
wulfen-einherjar-oathkeeper-3070104,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Stoic,625,,
wulfen-einherjar-oathkeeper-3070105,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Strife,625,,
wulfen-einherjar-oathkeeper-3070106,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Wrath,625,,
wulfen-einherjar-oathkeeper-3070107,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Vitality,625,,
wulfen-einherjar-oathkeeper-3070108,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Base roll,600,,
wulfen-einherjar-oathkeeper-3070109,wulfen-einherjar-oathkeeper,Wulfen Einherjar - Oathkeeper,weapon,Mercenary,Weapon,Holy,Base roll,600,,
wulfen-einherjar-splitclaw-3070801,wulfen-einherjar-splitclaw,Wulfen Einherjar - Splitclaw,weapon,Shadowstrix,Weapon,Holy,Wrath,625,,"moonstone2,agate"
